gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,512,5120,12800,ck,2,0,156.9503,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,427.58,492.72,0.0
gfx942,304,544,5120,4096,ck,0,0,53.8445,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,423.76,534.32,0.0
gfx942,304,544,5120,5120,ck,0,0,66.2353,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,430.61,521.93,0.0
gfx942,304,544,5120,12800,ck,0,0,150.6249,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,473.38,518.31,0.0
gfx942,304,576,5120,4096,ck,0,0,54.7303,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,441.42,534.06,0.0
gfx942,304,576,5120,5120,ck,0,0,64.3156,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,469.54,545.15,0.0
gfx942,304,576,5120,12800,ck,0,0,150.8042,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,500.63,522.58,0.0
gfx942,304,608,5120,4096,ck,0,0,57.2763,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,445.23,518.33,0.0
gfx942,304,608,5120,5120,ck,0,0,68.2186,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,467.27,521.17,0.0
gfx942,304,608,5120,12800,ck,0,0,157.1183,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,507.21,506.27,0.0
gfx942,304,640,5120,4096,ck,0,0,60.8262,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,441.32,495.62,0.0
gfx942,304,640,5120,5120,ck,3,0,74.7301,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,449.01,482.33,0.0
gfx942,304,640,5120,12800,ck,3,0,166.6986,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,503.22,481.6,0.0
gfx942,304,672,5120,4096,ck,0,0,57.7587,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,487.99,529.88,0.0
gfx942,304,672,5120,5120,ck,0,0,67.3057,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,523.46,542.84,0.0
gfx942,304,672,5120,12800,ck,0,0,156.3284,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,563.43,518.26,0.0
gfx942,304,704,5120,4096,ck,0,0,57.8296,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,510.6,537.17,0.0
gfx942,304,704,5120,5120,ck,0,0,67.0573,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,550.42,552.18,0.0
gfx942,304,704,5120,12800,ck,0,0,157.9351,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,584.26,517.66,0.0
gfx942,304,736,5120,4096,ck,0,0,58.4814,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,527.86,539.02,0.0
gfx942,304,736,5120,5120,ck,0,0,69.4366,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,555.72,540.34,0.0
gfx942,304,736,5120,12800,ck,0,0,162.1361,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,594.99,508.79,0.0
gfx942,304,768,5120,4096,ck,2,0,62.8503,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,512.52,508.85,0.0
gfx942,304,768,5120,5120,ck,2,0,74.6072,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,539.7,509.48,0.0
gfx942,304,768,5120,12800,ck,2,0,176.413,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,570.61,471.79,0.0
gfx942,304,800,5120,4096,ck,0,0,59.4239,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,564.66,545.91,0.0
gfx942,304,800,5120,5120,ck,0,0,70.7402,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.92,544.28,0.0
gfx942,304,800,5120,12800,ck,0,0,162.5428,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,645.11,516.59,0.0
gfx942,304,832,5120,4096,ck,0,0,62.4996,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.35,526.39,0.0
gfx942,304,832,5120,5120,ck,0,0,69.6371,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,626.4,559.96,0.0
gfx942,304,832,5120,12800,ck,0,0,166.4724,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,655.07,508.82,0.0
gfx942,304,864,5120,4096,ck,0,0,61.516,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,589.1,542.26,0.0
gfx942,304,864,5120,5120,ck,0,0,75.9222,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,596.64,520.08,0.0
gfx942,304,864,5120,12800,ck,0,0,170.9169,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,662.58,499.91,0.0
gfx942,304,896,5120,4096,ck,0,0,67.3137,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.3,502.37,0.0
gfx942,304,896,5120,5120,ck,0,0,82.8329,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,567.12,482.62,0.0
gfx942,304,896,5120,12800,ck,0,0,181.4335,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,647.29,474.99,0.0
gfx942,304,928,5120,4096,ck,2,0,75.3906,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,516.29,454.64,0.0
gfx942,304,928,5120,5120,ck,2,0,88.5659,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,549.35,456.93,0.0
gfx942,304,928,5120,12800,ck,14,0,207.9815,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,584.83,417.91,0.0
gfx942,304,960,5120,4096,ck,2,0,75.036,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,536.61,462.9,0.0
gfx942,304,960,5120,5120,ck,2,0,88.7601,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,567.05,461.47,0.0
gfx942,304,960,5120,12800,ck,2,0,208.4212,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.73,420.56,0.0
gfx942,304,992,5120,4096,ck,0,0,81.5944,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,509.93,431.31,0.0
gfx942,304,992,5120,5120,ck,0,0,96.9486,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,536.46,427.56,0.0
gfx942,304,992,5120,12800,ck,0,0,215.0465,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,604.63,411.04,0.0
gfx942,304,1024,5120,4096,ck,0,0,82.8514,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,518.39,430.31,0.0
gfx942,304,1024,5120,5120,ck,0,0,102.5938,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,523.3,408.83,0.0
gfx942,304,1024,5120,12800,ck,0,0,235.4814,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,569.97,378.5,0.0
gfx942,304,1088,5120,4096,ck,0,0,87.8414,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,519.5,416.31,0.0
gfx942,304,1088,5120,5120,ck,0,0,103.2238,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,552.61,415.85,0.0
gfx942,304,1088,5120,12800,ck,0,0,236.8807,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,602.02,382.49,0.0
gfx942,304,1152,5120,4096,ck,0,0,89.0549,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,542.57,420.94,0.0
gfx942,304,1152,5120,5120,ck,0,0,114.8231,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,526.01,382.41,0.0
gfx942,304,1152,5120,12800,ck,0,0,254.7419,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.74,361.46,0.0
gfx942,304,1216,5120,4096,ck,0,0,91.764,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,555.8,418.51,0.0
