gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1024,2304,4096,ck,2,0,29.486,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,655.48,622.33,0.0
gfx950,256,2048,2304,4096,ck,14,0,43.9597,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,879.32,620.18,0.0001
gfx950,256,4096,2304,4096,cktile,28,0,59.1769,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1306.41,761.93,0.0
gfx950,256,8192,2304,4096,cktile,11,0,124.9288,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1237.66,646.29,0.0
gfx950,256,16384,2304,4096,cktile,11,0,218.1091,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1417.81,697.1,0.0
gfx950,256,32768,2304,4096,cktile,27,0,353.6351,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1748.91,833.2,0.0
gfx950,256,1,4096,1024,ck,7,0,5.355,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.57,784.97,0.0
gfx950,256,1,4096,4096,ck,7,0,12.6324,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.66,1329.08,0.0
gfx950,256,1,4096,8192,ck,7,0,23.6611,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.84,1418.82,0.0
gfx950,256,2,4096,1024,ck,7,0,5.3046,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.16,794.17,0.0
gfx950,256,2,4096,4096,ck,7,0,12.3902,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.42,1356.05,0.0
gfx950,256,2,4096,8192,ck,7,0,23.5334,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.7,1427.21,0.0
gfx950,256,4,4096,4096,ck,7,0,12.5586,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.69,1339.83,0.0
gfx950,256,4,4096,8192,ck,7,0,23.3798,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.48,1437.99,0.0
gfx950,256,8,4096,1024,ck,7,0,5.3754,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.48,793.99,0.0
gfx950,256,8,4096,4096,ck,7,0,12.5781,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.34,1341.66,0.0
gfx950,256,8,4096,8192,ck,7,0,23.5614,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.79,1429.69,0.0
gfx950,256,16,4096,4096,ck,7,0,11.6041,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.27,1462.74,0.0
gfx950,256,16,4096,8192,ck,7,0,21.0936,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.9,1603.17,0.0
gfx950,256,32,4096,1024,ck,7,0,5.554,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,48.33,808.29,0.0
gfx950,256,32,4096,4096,ck,7,0,11.5906,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.64,1481.41,0.0
gfx950,256,32,4096,8192,ck,7,0,21.1951,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,101.32,1607.86,0.0
gfx950,256,64,4096,1024,ck,7,0,5.5953,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,95.95,855.03,0.0
gfx950,256,64,4096,4096,ck,7,0,11.5495,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,185.94,1520.73,0.0
gfx950,256,64,4096,8192,ck,7,0,20.9352,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,205.16,1652.86,0.0
gfx950,256,128,4096,4096,ck,12,0,12.5223,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,342.99,1465.39,0.0
gfx950,256,128,4096,8192,ck,12,0,22.6226,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,379.71,1575.93,0.0
gfx950,256,256,4096,4096,ck,17,0,14.9257,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,575.51,1334.81,0.0
gfx950,256,256,4096,8192,ck,17,0,27.0469,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,635.19,1395.68,0.0
gfx950,256,512,4096,1024,ck,2,0,9.3277,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,460.45,955.53,0.0
gfx950,256,512,4096,4096,ck,14,0,23.4392,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,732.95,984.19,0.0
gfx950,256,512,4096,8192,ck,17,0,45.8497,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,749.4,914.79,0.0
gfx950,256,1024,4096,4096,ck,13,0,34.5604,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,994.19,849.53,0.0
gfx950,256,1024,4096,8192,ck,13,0,65.123,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1055.23,772.87,0.0
gfx950,256,2048,4096,4096,ck,13,0,58.305,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1178.62,719.37,0.0
gfx950,256,2048,4096,8192,cktile,11,0,101.1121,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1359.27,663.71,0.0
gfx950,256,4096,4096,4096,ck,13,0,110.1621,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1247.61,609.18,0.0
gfx950,256,4096,4096,8192,ck,13,0,195.9346,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1402.91,513.76,0.0
gfx950,256,8192,4096,4096,cktile,11,0,184.2345,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1492.0,637.45,0.0
gfx950,256,8192,4096,8192,cktile,26,0,291.554,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1885.61,575.44,0.0
gfx950,256,16384,4096,4096,cktile,11,0,352.0458,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1561.6,619.53,0.0
gfx950,256,16384,4096,8192,cktile,28,0,567.6935,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1936.81,531.96,0.0
gfx950,256,32768,4096,4096,cktile,28,0,621.3209,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1769.64,675.06,0.0
gfx950,256,32768,4096,8192,cktile,11,0,1063.8445,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,2067.05,536.19,0.0
gfx950,256,16,4608,4096,ck,7,0,12.0322,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.2,1586.36,0.0
gfx950,256,1,9216,4096,ck,7,0,14.1275,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.34,2673.6,0.0
gfx950,256,2,9216,4096,ck,7,0,14.1631,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.66,2668.47,0.0
gfx950,256,4,9216,4096,ck,7,0,14.127,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.38,2678.48,0.0
gfx950,256,8,9216,4096,ck,7,0,14.2075,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.51,2669.64,0.0
gfx950,256,16,9216,4096,ck,7,0,13.0948,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.25,2910.25,0.0
gfx950,256,32,9216,4096,ck,12,0,14.1195,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,171.11,2724.57,0.0
gfx950,256,64,9216,4096,ck,17,0,16.2567,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,297.22,2410.73,0.0
gfx950,256,128,9216,4096,ck,17,0,23.1218,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,417.95,1757.32,0.0
gfx950,256,256,9216,4096,ck,14,0,30.5777,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,632.07,1423.13,0.0
gfx950,256,512,9216,4096,ck,14,0,44.6573,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,865.59,1103.58,0.0002
gfx950,256,1024,9216,4096,cktile,26,0,57.4495,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1345.69,1058.62,0.0
gfx950,256,2048,9216,4096,cktile,11,0,117.8066,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1312.48,712.07,0.0
gfx950,256,4096,9216,4096,cktile,11,0,201.5236,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1534.5,645.2,0.0
gfx950,256,8192,9216,4096,cktile,28,0,338.5642,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1826.76,656.59,0.0
gfx950,256,16384,9216,4096,cktile,26,0,648.1251,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1908.51,627.73,0.0
gfx950,256,32768,9216,4096,cktile,27,0,1266.6884,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1953.05,612.58,0.0
