gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,5191,256,2048,ck,2,0,15.4253,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,352.87,895.49,0.0
gfx950,256,6146,256,2048,ck,2,0,16.0915,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,400.49,1010.35,0.0
gfx950,256,6147,256,2048,ck,2,0,15.9455,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,404.23,1019.76,0.0
gfx950,256,6155,256,2048,ck,2,0,16.1409,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,399.85,1008.69,0.0
gfx950,256,6377,256,2048,ck,2,0,16.0291,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,417.16,1051.18,0.0
gfx950,256,6401,256,2048,ck,2,0,16.1527,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,415.53,1046.94,0.0
gfx950,256,7121,256,2048,ck,2,0,16.0775,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,464.43,1166.48,0.0
gfx950,256,7169,256,2048,ck,2,0,16.3494,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,459.79,1154.59,0.0
gfx950,256,7170,256,2048,ck,2,0,15.6111,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,481.6,1209.36,0.0
gfx950,256,7176,256,2048,ck,2,0,15.7281,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,478.42,1201.34,0.0
gfx950,256,7177,256,2048,ck,2,0,15.7152,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,478.88,1202.49,0.0
gfx950,256,7185,256,2048,ck,2,0,15.608,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,482.7,1212.06,0.0
gfx950,256,7206,256,2048,ck,2,0,15.7361,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,480.17,1205.61,0.0
gfx950,256,7217,256,2048,ck,2,0,15.7324,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,481.02,1207.69,0.0
gfx950,256,7257,256,2048,ck,2,0,15.6396,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,486.55,1221.4,0.0
gfx950,256,7265,256,2048,ck,2,0,15.7144,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,484.77,1216.89,0.0
gfx950,256,7393,256,2048,ck,2,0,15.7346,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,492.68,1236.15,0.0
gfx950,256,7461,256,2048,ck,2,0,16.3523,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,478.43,1200.1,0.0
gfx950,256,7634,256,2048,ck,2,0,15.8494,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,505.06,1266.13,0.0
gfx950,256,8129,256,2048,ck,2,0,15.8496,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,537.8,1346.06,0.0
gfx950,256,8192,256,2048,ck,2,0,15.4491,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,556.02,1391.4,0.0
gfx950,256,1,1024,2048,ck,8,3,5.5699,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.75,377.25,0.0
gfx950,256,2,1024,2048,ck,8,3,5.5539,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.51,379.07,0.0
gfx950,256,4,1024,2048,ck,8,3,5.5885,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.0,378.19,0.0
gfx950,256,8,1024,2048,ck,8,3,5.6826,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.9,374.81,0.0
gfx950,256,16,1024,2048,ck,8,3,6.0772,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.04,355.87,0.0
gfx950,256,32,1024,2048,ck,8,2,6.8076,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.72,327.31,0.0
gfx950,256,48,1024,2048,ck,8,2,6.7293,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,29.92,340.86,0.0
gfx950,256,64,1024,2048,ck,8,2,6.535,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.08,361.02,0.0
gfx950,256,80,1024,2048,ck,8,2,7.2538,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.26,334.28,0.0
gfx950,256,96,1024,2048,ck,8,2,7.0457,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.15,353.46,0.0
gfx950,256,112,1024,2048,ck,8,2,7.4564,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,63.0,342.78,0.0
gfx950,256,128,1024,2048,ck,8,2,7.5121,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,71.47,348.96,0.0
gfx950,256,256,1024,2048,ck,8,0,8.1467,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,131.8,386.14,0.0
gfx950,256,512,1024,2048,ck,18,0,9.6948,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,221.51,432.63,0.0
gfx950,256,667,1024,2048,ck,18,0,11.3223,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,247.09,426.52,0.0
gfx950,256,671,1024,2048,ck,18,0,11.1567,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,252.26,434.32,0.0
gfx950,256,931,1024,2048,ck,18,0,11.4872,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,339.93,514.53,0.0
gfx950,256,1024,1024,2048,ck,18,0,10.5216,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,408.2,597.96,0.0
gfx950,256,1025,1024,2048,ck,2,0,14.903,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,288.48,422.44,0.0
gfx950,256,1027,1024,2048,ck,2,0,14.9158,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,288.79,422.62,0.0
gfx950,256,1031,1024,2048,ck,2,0,15.0035,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,288.22,421.24,0.0
gfx950,256,1039,1024,2048,ck,3,0,15.2155,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,286.41,417.53,0.0
gfx950,256,1040,1024,2048,ck,2,0,15.0975,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,288.93,421.06,0.0
gfx950,256,1041,1024,2048,ck,2,0,14.9686,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,291.7,424.96,0.0
gfx950,256,1072,1024,2048,ck,2,0,15.4859,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,290.35,418.97,0.0
gfx950,256,1073,1024,2048,ck,2,0,15.5038,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,290.28,418.75,0.0
gfx950,256,1077,1024,2048,ck,2,0,15.0568,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,300.01,432.27,0.0
gfx950,256,1091,1024,2048,ck,2,0,14.9712,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,305.65,438.57,0.0
gfx950,256,1343,1024,2048,ck,2,0,15.2254,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,369.97,499.04,0.0
gfx950,256,1688,1024,2048,ck,2,0,15.5828,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,454.35,578.28,0.0
gfx950,256,2017,1024,2048,ck,2,0,15.7146,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,538.35,659.18,0.0
gfx950,256,2048,1024,2048,ck,2,0,15.6905,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,547.46,668.29,0.0
gfx950,256,2050,1024,2048,ck,3,0,18.9571,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,453.57,553.56,0.0
gfx950,256,2063,1024,2048,ck,3,0,19.0224,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,454.88,554.46,0.0
gfx950,256,2064,1024,2048,ck,3,0,19.048,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,454.49,553.93,0.0
gfx950,256,2099,1024,2048,ck,3,0,19.0723,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,461.6,560.74,0.0
gfx950,256,2159,1024,2048,ck,3,0,19.2061,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,471.49,569.63,0.0
gfx950,256,2160,1024,2048,ck,3,0,19.248,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,470.68,568.61,0.0
gfx950,256,2313,1024,2048,ck,3,0,19.3877,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,500.39,596.83,0.0
gfx950,256,2325,1024,2048,ck,3,0,19.2542,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,506.47,603.52,0.0
gfx950,256,3072,1024,2048,ck,0,0,19.6534,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,655.61,746.95,0.0
gfx950,256,3073,1024,2048,ck,0,0,20.4847,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.21,716.84,0.0
gfx950,256,3182,1024,2048,ck,0,0,20.6063,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,647.68,734.27,0.0
gfx950,256,3183,1024,2048,ck,0,0,20.7299,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.02,730.09,0.0
gfx950,256,3847,1024,2048,ck,0,0,21.2034,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,760.99,842.06,0.0
gfx950,256,4096,1024,2048,ck,0,0,20.451,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.05,922.91,0.0
gfx950,256,4111,1024,2048,ck,2,0,27.8924,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.19,678.89,0.0
gfx950,256,4141,1024,2048,ck,2,0,28.1871,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.19,676.15,0.0
gfx950,256,4142,1024,2048,ck,2,0,28.1318,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,617.55,677.62,0.0
gfx950,256,4345,1024,2048,ck,2,0,28.6182,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.81,695.16,0.0
gfx950,256,5105,1024,2048,ck,2,0,29.6312,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,722.61,776.45,0.0
gfx950,256,5121,1024,2048,ck,2,0,29.6364,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,724.75,778.53,0.0
gfx950,256,5123,1024,2048,ck,2,0,28.7739,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,746.77,802.15,0.0
gfx950,256,5131,1024,2048,ck,2,0,29.259,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,735.53,789.97,0.0
