gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,64,2304,4096,ck,8,0,14.1756,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.21,705.03,0.0
gfx950,256,128,2304,4096,ck,18,0,17.3633,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,139.14,607.68,0.0
gfx950,256,256,2304,4096,ck,18,0,17.5033,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,276.05,666.47,0.0
gfx950,256,512,2304,4096,ck,2,0,26.651,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,362.6,521.32,0.0
gfx950,256,1024,2304,4096,ck,0,0,33.5447,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,576.17,547.03,0.0
gfx950,256,2048,2304,4096,ck,0,0,55.8113,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,692.6,488.48,0.0
gfx950,256,4096,2304,4096,cktile,26,0,59.4491,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1300.43,758.44,0.0
gfx950,256,8192,2304,4096,cktile,11,0,123.7144,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1249.8,652.64,0.0
gfx950,256,16384,2304,4096,cktile,11,0,219.4733,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1409.0,692.77,0.0
gfx950,256,32768,2304,4096,cktile,27,0,351.8642,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1757.71,837.4,0.0
gfx950,256,1,4096,1024,ck,8,0,5.1545,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.63,815.5,0.0
gfx950,256,1,4096,2048,ck,8,0,8.9204,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.88,941.53,0.0
gfx950,256,1,4096,4096,ck,8,0,14.2026,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.36,1182.14,0.0
gfx950,256,1,4096,8192,ck,8,0,26.1922,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.56,1281.71,0.0
gfx950,256,2,4096,1024,ck,8,0,5.2133,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.22,808.07,0.0
gfx950,256,2,4096,2048,ck,8,0,8.8069,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.81,954.83,0.0
gfx950,256,2,4096,4096,ck,8,0,14.2267,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.72,1181.0,0.0
gfx950,256,2,4096,8192,ck,8,0,26.2327,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.12,1280.36,0.0
gfx950,256,4,4096,1024,ck,8,0,5.2609,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.38,804.27,0.0
gfx950,256,4,4096,2048,ck,8,0,8.7247,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.69,966.17,0.0
gfx950,256,4,4096,4096,ck,8,0,14.1693,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.47,1187.52,0.0
gfx950,256,4,4096,8192,ck,8,0,26.2963,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.21,1278.51,0.0
gfx950,256,8,4096,1024,ck,8,0,5.2635,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.75,810.87,0.0
gfx950,256,8,4096,2048,ck,8,0,9.0753,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.79,933.36,0.0
gfx950,256,8,4096,4096,ck,8,0,14.2173,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.88,1186.97,0.0
gfx950,256,8,4096,8192,ck,8,0,26.281,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.43,1281.74,0.0
gfx950,256,16,4096,1024,ck,8,0,5.2225,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.7,831.36,0.0
gfx950,256,16,4096,2048,ck,8,0,8.0859,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.2,1057.7,0.0
gfx950,256,16,4096,4096,ck,8,0,13.8171,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,38.86,1228.47,0.0
gfx950,256,16,4096,8192,ck,8,0,25.5699,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.99,1322.51,0.0
gfx950,256,32,4096,1024,ck,8,0,5.4079,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.64,830.12,0.0
gfx950,256,32,4096,2048,ck,8,0,8.6346,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.18,1009.46,0.0
gfx950,256,32,4096,4096,ck,8,0,14.02,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,76.59,1224.71,0.0
gfx950,256,32,4096,8192,ck,8,0,25.5833,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,83.94,1332.07,0.0
gfx950,256,64,4096,1024,ck,8,0,5.5034,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,97.55,869.3,0.0
gfx950,256,64,4096,2048,ck,8,0,9.0476,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.68,999.6,0.0
gfx950,256,64,4096,4096,ck,8,0,14.1143,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,152.15,1244.39,0.0
gfx950,256,64,4096,8192,ck,8,0,25.726,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,166.95,1345.06,0.0
gfx950,256,128,4096,1024,ck,7,0,6.3161,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,170.0,850.83,0.0
gfx950,256,128,4096,2048,ck,7,0,10.2519,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,209.47,946.1,0.0
gfx950,256,128,4096,4096,ck,18,0,17.4259,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,246.47,1053.03,0.0
gfx950,256,128,4096,8192,ck,18,0,31.0562,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,276.59,1147.97,0.0
gfx950,256,256,4096,1024,ck,18,0,6.7906,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,316.24,965.1,0.0
gfx950,256,256,4096,2048,ck,18,0,10.7498,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,399.54,1024.21,0.0
gfx950,256,256,4096,4096,ck,18,0,17.9977,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,477.28,1106.97,0.0
gfx950,256,256,4096,8192,ck,18,0,33.2755,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,516.29,1134.43,0.0
gfx950,256,512,4096,1024,ck,2,0,10.6299,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,404.05,838.47,0.0
gfx950,256,512,4096,2048,ck,2,0,16.393,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,524.0,831.54,0.0
gfx950,256,512,4096,4096,ck,2,0,28.3403,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,606.2,813.99,0.0
gfx950,256,512,4096,8192,ck,2,0,51.5612,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,666.39,813.46,0.0
gfx950,256,1024,4096,1024,ck,0,0,14.5662,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,589.72,935.83,0.0
gfx950,256,1024,4096,2048,ck,0,0,22.1819,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,774.5,850.89,0.0
gfx950,256,1024,4096,4096,ck,0,0,40.44,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,849.65,726.02,0.0
gfx950,256,1024,4096,8192,ck,0,0,70.6309,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,972.94,712.6,0.0
gfx950,256,2048,4096,1024,ck,0,0,24.0096,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,715.54,960.81,0.0
gfx950,256,2048,4096,2048,ck,0,0,35.5692,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,966.0,825.44,0.0
gfx950,256,2048,4096,4096,cktile,11,0,59.7429,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1150.25,702.06,0.0
gfx950,256,2048,4096,8192,cktile,11,0,105.2753,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1305.52,637.46,0.0
gfx950,256,4096,4096,1024,ck,0,0,45.9216,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,748.23,913.36,0.0
gfx950,256,4096,4096,2048,cktile,11,0,76.3082,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,900.55,659.58,0.0
gfx950,256,4096,4096,4096,cktile,11,0,115.8759,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1186.09,579.14,0.0
gfx950,256,4096,4096,8192,cktile,11,0,199.5552,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1377.45,504.44,0.0
gfx950,256,8192,4096,1024,cktile,11,0,80.1954,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,856.9,993.72,0.0
gfx950,256,8192,4096,2048,cktile,11,0,116.4096,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1180.65,792.67,0.0
gfx950,256,8192,4096,4096,cktile,11,0,185.5059,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1481.77,633.08,0.0
gfx950,256,8192,4096,8192,cktile,28,0,291.6666,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1884.88,575.22,0.0
gfx950,256,16384,4096,1024,cktile,11,0,154.0943,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,891.91,1007.11,0.0
gfx950,256,16384,4096,2048,cktile,11,0,226.409,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1214.08,778.06,0.0
gfx950,256,16384,4096,4096,cktile,11,0,356.4876,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1542.15,611.81,0.0
gfx950,256,16384,4096,8192,cktile,27,0,577.0085,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1905.54,523.37,0.0
gfx950,256,32768,4096,1024,cktile,11,0,285.7822,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,961.84,1071.39,0.0
gfx950,256,32768,4096,2048,cktile,11,0,419.1778,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1311.51,820.49,0.0
gfx950,256,32768,4096,4096,cktile,28,0,623.6529,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1763.02,672.54,0.0
gfx950,256,32768,4096,8192,cktile,27,0,1065.5447,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,2063.76,535.34,0.0
gfx950,256,1,4608,4096,ck,8,0,14.2605,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.65,1324.48,0.0
gfx950,256,2,4608,4096,ck,8,0,14.3267,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.27,1319.28,0.0
gfx950,256,4,4608,4096,ck,8,0,14.3329,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.53,1320.57,0.0
gfx950,256,8,4608,4096,ck,8,0,14.3937,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.98,1318.69,0.0
gfx950,256,16,4608,4096,ck,8,0,13.9524,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,43.29,1368.03,0.0
gfx950,256,32,4608,4096,ck,8,0,14.0352,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,86.07,1375.14,0.0
gfx950,256,64,4608,4096,ck,18,0,17.0643,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,141.58,1156.0,0.0
gfx950,256,128,4608,4096,ck,18,0,17.5292,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,275.65,1173.94,0.0
gfx950,256,256,4608,4096,ck,2,0,27.1182,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,356.35,821.67,0.0
gfx950,256,512,4608,4096,ck,0,0,34.1289,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,566.3,752.74,0.0
gfx950,256,1024,4608,4096,cktile,11,0,55.4868,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,696.65,585.83,0.0
gfx950,256,2048,4608,4096,cktile,11,0,57.9299,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1334.53,796.43,0.0
gfx950,256,4096,4608,4096,cktile,11,0,122.8584,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1258.51,597.44,0.0
gfx950,256,8192,4608,4096,cktile,11,0,210.2934,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1470.51,608.32,0.0
gfx950,256,16384,4608,4096,cktile,27,0,339.4407,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1822.04,698.14,0.0
gfx950,256,32768,4608,4096,cktile,11,0,751.9367,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1645.02,605.21,0.0
gfx950,256,1,9216,4096,ck,8,0,15.1096,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.0,2499.82,0.0
gfx950,256,2,9216,4096,ck,8,0,15.1686,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.95,2491.58,0.0
gfx950,256,4,9216,4096,ck,8,0,15.1452,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.94,2498.41,0.0
gfx950,256,8,9216,4096,ck,8,0,15.1777,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,39.79,2498.99,0.0
gfx950,256,16,9216,4096,ck,8,0,14.8504,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,81.34,2566.21,0.0
gfx950,256,32,9216,4096,ck,7,0,18.1776,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,132.91,2116.32,0.0
gfx950,256,64,9216,4096,ck,18,0,18.1853,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,265.7,2155.07,0.0
gfx950,256,128,9216,4096,ck,2,0,28.0005,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,345.13,1451.13,0.0
gfx950,256,256,9216,4096,ck,0,0,35.5904,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,543.05,1222.69,0.0
gfx950,256,512,9216,4096,cktile,11,0,54.5189,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,709.01,903.96,0.0
gfx950,256,1024,9216,4096,cktile,26,0,57.7557,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1338.56,1053.01,0.0
gfx950,256,2048,9216,4096,cktile,11,0,120.3443,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1284.8,697.05,0.0
gfx950,256,4096,9216,4096,cktile,11,0,203.3908,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1520.41,639.28,0.0
gfx950,256,8192,9216,4096,cktile,27,0,340.9893,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1813.77,651.92,0.0
gfx950,256,16384,9216,4096,cktile,28,0,658.8252,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1877.51,617.53,0.0
gfx950,256,32768,9216,4096,cktile,28,0,1281.386,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1930.64,605.55,0.0
