gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,4096,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,94.9953,native,0.0,904.25,1037.59
gfx950,256,8192,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,170.9303,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1005.08,1030.6
gfx950,256,16384,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,319.2235,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1076.35,1037.99
gfx950,256,32768,1280,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,539.6049,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1273.51,1189.26
gfx950,256,1,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8055,8,10.1617,flydsl_gemm5_abf16_wbf16_bf16_t16x128x64_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0203,4.13,4129.68
gfx950,256,16,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3095,8,11.207,flydsl_gemm3_abf16_wbf16_bf16_t16x128x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0216,59.88,3773.28
gfx950,256,32,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,6,14.9318,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0186,89.89,2855.06
gfx950,256,64,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,16.2682,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0185,165.01,2662.82
gfx950,256,128,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,21.6899,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0107,247.52,2060.66
gfx950,256,256,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,31.7649,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0061,338.03,1493.73
gfx950,256,512,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,53.2462,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,403.31,994.5
gfx950,256,1024,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,60.5913,native,0.0,708.84,1055.65
gfx950,256,2048,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,93.2705,native,0.0,920.97,921.87
gfx950,256,4096,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,163.7211,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1049.34,794.18
gfx950,256,8192,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,312.7178,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1098.75,697.45
gfx950,256,16384,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,515.5546,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1332.92,764.74
gfx950,256,32768,2560,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,965.4849,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1423.52,773.28
gfx950,256,1,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3223,8,22.3009,flydsl_gemm3_abf16_wbf16_bf16_t16x256x64_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0227,5.27,5267.56
gfx950,256,16,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,25.5968,native,0.0,73.41,4607.3
gfx950,256,32,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.4622,native,0.0,142.02,4475.2
gfx950,256,64,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,34.0572,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0062,220.69,3506.06
gfx950,256,128,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,50.1861,auto,0.0,299.53,2418.45
gfx950,256,256,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,72.0475,auto,0.0,417.29,1739.2
gfx950,256,512,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,84.0112,native,0.0,715.73,1585.14
gfx950,256,1024,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,145.6016,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,825.95,1022.64
gfx950,256,2048,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,180.6066,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1331.72,998.61
gfx950,256,4096,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,343.387,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1400.86,708.44
gfx950,256,8192,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,670.3004,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1435.29,550.65
gfx950,256,16384,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1263.3316,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1523.07,491.37
gfx950,256,32768,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2526.7126,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1523.04,444.88
gfx950,256,1,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5454,2,6.041,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0013,2.78,2780.28
gfx950,256,1,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5907,2,8.0936,flydsl_gemm4_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0028,4.15,4148.33
gfx950,256,1,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,47,7,12.4064,flydsl_gemm2_abf16_wbf16_bf16_t16x128x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.017,4.73,4734.96
gfx950,256,1,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3807,2,21.5928,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0059,5.44,5440.3
gfx950,256,1,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,243,8,25.75,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0233,5.21,5213.61
gfx950,256,1,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,75.5237,native,0.0,6.22,6221.04
gfx950,256,16,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.3003,auto,0.0,36.77,2338.55
gfx950,256,16,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.2334,auto,0.0,47.79,3016.19
gfx950,256,16,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6000,2,12.8038,flydsl_gemm4_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0047,73.38,4615.59
gfx950,256,16,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.18,native,0.0,81.06,5087.66
gfx950,256,16,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.0183,native,0.0,74.0,4643.35
gfx950,256,16,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,76.6302,native,0.0,98.08,6145.64
gfx950,256,32,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.079,auto,0.0,75.84,2453.32
gfx950,256,32,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.4,auto,0.0,94.19,3000.86
gfx950,256,32,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,2,17.3213,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0048,108.48,3433.57
gfx950,256,32,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.4739,native,0.0,141.95,4473.22
gfx950,256,32,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.31,native,0.0,137.18,4320.23
gfx950,256,32,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,79.2098,native,0.0,189.78,5960.39
gfx950,256,64,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,12.4356,auto,0.0,172.69,2803.66
gfx950,256,64,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,18.6886,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0048,201.09,3222.69
gfx950,256,64,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,30.8218,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0061,243.86,3874.1
gfx950,256,64,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,36.7821,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0062,233.54,3706.01
gfx950,256,64,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,85.6082,native,0.0,351.19,5542.47
gfx950,256,128,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,9.5917,auto,0.0,223.89,1995.11
gfx950,256,128,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,16.0441,auto,0.0,267.7,2254.78
gfx950,256,128,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,25.3581,auto,0.0,296.4,2434.52
gfx950,256,128,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,46.4994,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,323.28,2610.2
gfx950,256,128,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,51.0973,auto,0.0,336.22,2708.79
gfx950,256,128,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,93.8503,native,0.0,640.7,5106.0
gfx950,256,256,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8249,1,10.0931,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,425.53,2129.75
gfx950,256,256,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.9273,auto,0.0,391.75,1769.36
gfx950,256,256,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,35.5211,auto,0.0,423.2,1822.85
gfx950,256,256,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,67.4176,auto,0.0,445.95,1858.64
gfx950,256,256,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,75.099,auto,0.0,457.53,1898.91
gfx950,256,256,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,127.1531,native,0.0,945.78,3842.9
gfx950,256,512,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,15.0792,native,0.0,569.65,1738.45
gfx950,256,512,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8351,1,23.0668,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,744.79,1909.25
gfx950,256,512,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.7304,native,0.0,629.89,1482.89
gfx950,256,512,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,86.5288,native,0.0,694.91,1539.02
gfx950,256,512,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,93.0417,native,0.0,738.59,1622.87
gfx950,256,512,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,258.8524,native,0.0,929.17,1960.62
gfx950,256,1024,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,22.2765,native,0.0,771.21,1600.41
gfx950,256,1024,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5565,1,37.2489,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0034,922.44,1463.83
gfx950,256,1024,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,72.7344,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,826.7,1138.9
gfx950,256,1024,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,132.1089,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,910.3,1127.08
gfx950,256,1024,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,149.1713,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,921.35,1124.69
gfx950,256,1024,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,482.3198,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,997.34,1130.49
gfx950,256,2048,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,32.55,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1055.6,1675.14
gfx950,256,2048,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,59.9947,native,0.0,1145.43,1258.4
gfx950,256,2048,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,95.4106,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1260.44,1120.99
gfx950,256,2048,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,171.7077,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1400.74,1050.36
gfx950,256,2048,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,192.9439,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1424.65,1043.45
gfx950,256,2048,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,627.237,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1533.83,989.67
gfx950,256,4096,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,65.1781,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1054.33,1415.73
gfx950,256,4096,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,122.1564,native,0.0,1125.11,961.39
gfx950,256,4096,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,177.8346,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1352.48,872.66
gfx950,256,4096,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,326.7272,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1472.29,744.56
gfx950,256,4096,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,366.8778,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1498.47,731.68
gfx950,256,4096,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1246.8325,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1543.23,618.97
gfx950,256,8192,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,121.9167,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1127.32,1376.12
gfx950,256,8192,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,212.0553,native,0.0,1296.26,949.41
gfx950,256,8192,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,337.4416,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1425.54,745.78
gfx950,256,8192,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,630.3348,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1526.29,585.56
gfx950,256,8192,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,688.6517,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1596.61,584.7
gfx950,256,8192,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2497.3336,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1540.96,429.96
gfx950,256,16384,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,236.8495,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1160.56,1345.86
gfx950,256,16384,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,395.4457,native,0.0,1390.22,933.37
gfx950,256,16384,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,657.6327,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1462.93,676.06
gfx950,256,16384,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1244.7931,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1545.76,498.68
gfx950,256,16384,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1410.2403,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1559.33,475.87
gfx950,256,16384,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,5002.769,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1538.46,335.36
gfx950,256,32768,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,463.0824,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1187.17,1340.49
gfx950,256,32768,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,778.9316,native,0.0,1411.56,904.63
gfx950,256,32768,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1300.2138,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1479.87,638.72
gfx950,256,32768,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2489.0786,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1546.07,451.6
gfx950,256,32768,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2825.562,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1556.52,427.51
gfx950,256,32768,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,10090.83,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1525.46,285.97
gfx950,256,1,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,33.5535,native,0.0,5.0,5001.24
gfx950,256,16,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,34.4974,native,0.0,77.81,4880.43
gfx950,256,32,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,39.5825,auto,0.0,135.63,4268.35
gfx950,256,64,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,38.9211,native,0.0,275.88,4371.19
gfx950,256,128,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,69.083,auto,0.0,310.86,2496.86
gfx950,256,256,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,64.46,native,0.0,666.3,2749.14
gfx950,256,512,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5567,1,112.7552,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,761.82,1655.33
gfx950,256,1024,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,156.5017,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1097.74,1313.22
gfx950,256,2048,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,314.5911,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1092.2,773.29
gfx950,256,4096,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,507.5975,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1353.82,627.99
gfx950,256,8192,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,973.6448,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1411.59,482.48
gfx950,256,16384,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1927.7017,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1425.94,400.35
gfx950,256,32768,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,3846.6163,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1429.19,357.65
gfx950,256,1,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,41.224,native,0.0,5.7,5698.77
gfx950,256,16,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,41.3701,auto,0.0,90.84,5694.98
gfx950,256,32,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,43.433,auto,0.0,173.05,5441.09
gfx950,256,64,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,59.5058,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,252.62,3995.65
gfx950,256,128,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,77.6763,auto,0.0,387.05,3098.09
gfx950,256,256,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8349,1,84.4459,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0063,712.05,2918.03
gfx950,256,512,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,147.9651,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,812.75,1743.31
gfx950,256,1024,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,183.6583,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1309.6,1530.12
gfx950,256,2048,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,344.2741,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1397.25,950.28
gfx950,256,4096,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,672.6336,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1430.31,623.56
gfx950,256,8192,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1250.6163,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1538.56,482.95
gfx950,256,16384,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2489.7903,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1545.63,390.83
gfx950,256,32768,14336,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,4995.7199,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1540.64,342.55
gfx950,256,1,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,161.0117,auto,0.0,5.84,5835.94
gfx950,256,16,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,155.7742,auto,0.0,96.5,6044.78
gfx950,256,32,57344,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,165.8506,auto,0.0,181.28,5690.17
