gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,96,2048,3072,ck,8,2,10.1636,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.85,686.72,0.0
gfx950,256,104,2048,3072,ck,8,2,10.1295,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,129.19,694.7,0.0
gfx950,256,112,2048,3072,ck,8,0,10.5868,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,133.12,670.11,0.0
gfx950,256,120,2048,3072,ck,7,0,11.6247,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,129.89,615.21,0.0
gfx950,256,128,2048,3072,ck,8,1,10.3079,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.25,699.36,0.0
gfx950,256,136,2048,3072,ck,8,0,11.5611,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,148.02,628.51,0.0
gfx950,256,144,2048,3072,ck,8,0,11.0137,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,164.52,664.96,0.0
gfx950,256,152,2048,3072,ck,7,0,11.4988,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,166.33,641.89,0.0
gfx950,256,160,2048,3072,ck,18,0,11.6683,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,172.54,637.48,0.0
gfx950,256,168,2048,3072,ck,7,0,11.3991,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,185.45,657.57,0.0
gfx950,256,176,2048,3072,ck,8,0,11.5508,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,191.73,653.9,0.0
gfx950,256,184,2048,3072,ck,8,0,11.5185,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,201.0,660.71,0.0
gfx950,256,192,2048,3072,ck,7,0,11.629,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,207.75,659.36,0.0
gfx950,256,200,2048,3072,ck,8,0,11.7644,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,213.92,656.65,0.0
gfx950,256,208,2048,3072,ck,18,0,11.6306,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,225.03,669.13,0.0
gfx950,256,216,2048,3072,ck,18,0,11.8105,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,230.13,663.79,0.0
gfx950,256,224,2048,3072,ck,18,0,11.6135,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,242.7,679.99,0.0
gfx950,256,232,2048,3072,ck,18,0,11.7661,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,248.11,676.05,0.0
gfx950,256,240,2048,3072,ck,7,0,11.7984,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,255.96,679.06,0.0
gfx950,256,248,2048,3072,ck,7,0,11.961,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,260.89,674.62,0.0
gfx950,256,256,2048,3072,ck,7,0,11.6965,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,275.4,694.78,0.0
gfx950,256,272,2048,3072,ck,18,0,11.594,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,295.2,710.81,0.0
gfx950,256,288,2048,3072,ck,18,0,11.914,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,304.17,701.35,0.0
gfx950,256,304,2048,3072,ck,18,0,11.7826,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,324.65,718.9,0.0
gfx950,256,320,2048,3072,ck,18,0,11.8785,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,338.98,722.75,0.0
gfx950,256,336,2048,3072,ck,18,0,11.8093,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,358.01,736.7,0.0
gfx950,256,352,2048,3072,ck,18,0,12.0643,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,367.13,730.63,0.0
gfx950,256,368,2048,3072,ck,18,0,12.0073,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,385.64,743.65,0.0
gfx950,256,384,2048,3072,ck,18,0,11.7578,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,410.95,769.19,0.0
gfx950,256,400,2048,3072,ck,18,0,11.9039,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,422.82,769.38,0.0
gfx950,256,416,2048,3072,ck,18,0,11.8504,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,441.71,782.53,0.0
gfx950,256,432,2048,3072,ck,18,0,11.8058,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,460.44,795.21,0.0
gfx950,256,448,2048,3072,ck,18,0,11.8275,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,476.61,803.44,0.0
gfx950,256,464,2048,3072,ck,18,0,12.1401,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,480.92,792.2,0.0
gfx950,256,480,2048,3072,ck,18,0,12.0142,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,502.72,810.05,0.0
gfx950,256,496,2048,3072,ck,18,0,12.2537,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,509.33,803.58,0.0
gfx950,256,512,2048,3072,ck,18,0,11.627,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,554.09,856.75,0.0
gfx950,256,515,2048,3072,ck,18,0,15.5871,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,415.74,640.46,0.0
gfx950,256,562,2048,3072,ck,18,0,15.5804,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,453.88,662.36,0.0
gfx950,256,592,2048,3072,ck,18,0,16.4233,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,453.57,641.46,0.0
gfx950,256,640,2048,3072,ck,18,0,16.3579,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,492.3,665.06,0.0
gfx950,256,659,2048,3072,ck,18,0,16.4296,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,504.71,670.45,0.0
gfx950,256,767,2048,3072,ck,18,0,16.1869,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,596.23,728.32,0.0
gfx950,256,768,2048,3072,ck,18,0,16.2572,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,594.42,725.62,0.0
gfx950,256,896,2048,3072,ck,18,0,17.0417,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,661.57,746.05,0.0
gfx950,256,990,2048,3072,ck,18,0,18.0862,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,688.76,740.22,0.0
gfx950,256,1000,2048,3072,ck,18,0,17.9979,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,699.13,747.83,0.0
gfx950,256,1001,2048,3072,ck,18,0,18.1649,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,693.4,741.35,0.0
gfx950,256,1002,2048,3072,ck,18,0,18.175,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,693.7,741.34,0.0
gfx950,256,1003,2048,3072,ck,18,0,17.9553,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,702.89,750.81,0.0
gfx950,256,1004,2048,3072,ck,18,0,18.0739,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,698.98,746.28,0.0
gfx950,256,1005,2048,3072,ck,18,0,18.1443,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,696.96,743.78,0.0
gfx950,256,1007,2048,3072,ck,18,0,18.029,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,702.81,749.33,0.0
gfx950,256,1013,2048,3072,ck,18,0,18.0912,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,704.57,749.13,0.0
gfx950,256,1021,2048,3072,ck,18,0,18.0493,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,711.78,754.04,0.0
gfx950,256,1024,2048,3072,ck,18,0,17.8817,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,720.56,762.31,0.0
gfx950,256,1025,2048,3072,ck,18,0,22.4614,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,574.21,607.2,0.0
gfx950,256,1029,2048,3072,ck,18,0,22.5897,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,573.17,605.02,0.0
gfx950,256,1030,2048,3072,ck,18,0,22.5738,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,574.13,605.77,0.0
gfx950,256,1031,2048,3072,ck,18,0,22.7414,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,570.46,601.62,0.0
gfx950,256,1032,2048,3072,ck,18,0,22.6189,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,574.1,605.19,0.0
gfx950,256,1034,2048,3072,ck,18,0,22.7554,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,571.76,602.19,0.0
gfx950,256,1044,2048,3072,ck,18,0,22.5773,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,581.85,610.12,0.0
gfx950,256,1048,2048,3072,ck,18,0,22.5795,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,584.02,611.33,0.0
gfx950,256,1058,2048,3072,ck,18,0,22.5876,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,589.38,614.28,0.0
gfx950,256,1059,2048,3072,ck,18,0,22.5579,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,590.72,615.41,0.0
gfx950,256,1060,2048,3072,ck,18,0,22.6494,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,588.88,613.24,0.0
gfx950,256,1061,2048,3072,ck,18,0,22.7484,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,586.88,610.89,0.0
gfx950,256,1068,2048,3072,ck,18,0,22.4551,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,598.46,621.1,0.0
gfx950,256,1077,2048,3072,ck,18,0,22.7878,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,594.7,614.86,0.0
gfx950,256,1090,2048,3072,ck,18,0,22.563,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,607.87,625.12,0.0
gfx950,256,1092,2048,3072,ck,18,0,22.5738,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,608.69,625.46,0.0
gfx950,256,1094,2048,3072,ck,18,0,22.565,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,610.05,626.33,0.0
gfx950,256,1095,2048,3072,ck,18,0,22.5103,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.09,628.18,0.0
gfx950,256,1096,2048,3072,ck,18,0,22.6276,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,609.47,625.24,0.0
gfx950,256,1099,2048,3072,ck,18,0,22.5811,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.4,627.48,0.0
gfx950,256,1101,2048,3072,ck,18,0,22.3808,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,619.0,633.73,0.0
gfx950,256,1102,2048,3072,ck,18,0,22.6354,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.6,626.92,0.0
gfx950,256,1106,2048,3072,ck,18,0,22.547,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,617.23,630.65,0.0
gfx950,256,1107,2048,3072,ck,18,0,22.4767,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,619.72,632.94,0.0
gfx950,256,1116,2048,3072,ck,18,0,22.6602,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,619.7,630.66,0.0
gfx950,256,1121,2048,3072,ck,18,0,22.6805,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,621.92,631.68,0.0
gfx950,256,1122,2048,3072,ck,18,0,22.5522,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,626.02,635.59,0.0
gfx950,256,1123,2048,3072,ck,18,0,22.7795,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,620.32,629.56,0.0
gfx950,256,1124,2048,3072,ck,18,0,22.6887,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,623.36,632.4,0.0
gfx950,256,1125,2048,3072,ck,18,0,22.5453,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,627.88,636.74,0.0
gfx950,256,1126,2048,3072,ck,18,0,22.8043,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,621.3,629.82,0.0
gfx950,256,1127,2048,3072,ck,18,0,22.6417,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,626.32,634.66,0.0
gfx950,256,1131,2048,3072,ck,18,0,22.6589,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,628.07,635.44,0.0
gfx950,256,1134,2048,3072,ck,18,0,22.5902,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,631.65,638.33,0.0
gfx950,256,1135,2048,3072,ck,18,0,22.796,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,626.5,632.88,0.0
gfx950,256,1136,2048,3072,ck,18,0,22.6849,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,630.12,636.3,0.0
gfx950,256,1139,2048,3072,ck,18,0,22.6973,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,631.44,636.9,0.0
gfx950,256,1140,2048,3072,ck,18,0,22.6976,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,631.98,637.2,0.0
gfx950,256,1142,2048,3072,ck,18,0,22.598,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,635.88,640.65,0.0
gfx950,256,1144,2048,3072,ck,18,0,22.7764,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,632.01,636.26,0.0
gfx950,256,1146,2048,3072,ck,18,0,22.575,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,638.76,642.57,0.0
gfx950,256,1147,2048,3072,ck,18,0,22.7097,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,635.53,639.07,0.0
gfx950,256,1148,2048,3072,ck,18,0,22.6684,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,637.24,640.55,0.0
gfx950,256,1149,2048,3072,ck,18,0,22.7571,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,635.31,638.37,0.0
gfx950,256,1150,2048,3072,ck,18,0,22.7902,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,634.94,637.76,0.0
gfx950,256,1151,2048,3072,ck,18,0,22.7446,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,636.76,639.35,0.0
gfx950,256,1152,2048,3072,ck,18,0,22.3897,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,647.42,649.81,0.0
gfx950,256,1154,2048,3072,ck,18,0,22.7961,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,636.98,638.85,0.0
gfx950,256,1156,2048,3072,ck,18,0,22.7276,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,640.01,641.41,0.0
gfx950,256,1158,2048,3072,ck,18,0,22.7313,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,641.01,641.93,0.0
gfx950,256,1159,2048,3072,ck,18,0,22.6999,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,642.45,643.14,0.0
gfx950,256,1163,2048,3072,ck,18,0,22.8437,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,640.61,640.34,0.0
gfx950,256,1169,2048,3072,ck,18,0,22.7681,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,646.05,644.36,0.0
gfx950,256,1170,2048,3072,ck,18,0,22.7334,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,647.59,645.66,0.0
gfx950,256,1174,2048,3072,ck,18,0,22.8367,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,646.87,643.99,0.0
gfx950,256,1179,2048,3072,ck,18,0,22.7579,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,651.87,647.8,0.0
gfx950,256,1185,2048,3072,ck,18,0,22.9084,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,650.89,645.42,0.0
