"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,6576,"v_add_nc_u32_e32 v14, 0x13800, v6",72,72,0,0,""
13,6584,"s_ashr_i32 s4, s3, 31",72,72,0,0,""
13,6588,"v_add_nc_u32_e32 v15, 0x14000, v6",72,72,0,0,""
13,6596,"s_lshr_b32 s4, s4, 26",72,72,0,0,""
13,6600,"v_add_nc_u32_e32 v16, 0x14800, v6",72,72,0,0,""
13,6608,"s_add_co_i32 s4, s3, s4",72,72,0,0,""
13,6612,"v_add_nc_u32_e32 v17, 0x15000, v6",72,72,0,0,""
13,6620,"s_and_b32 s5, s4, 0xffffffc0",72,72,0,0,""
13,6628,"s_ashr_i32 s4, s4, 6",72,72,0,0,""
13,6632,"s_cmp_lg_u32 s3, s5",72,72,0,0,""
13,6636,"v_add_nc_u32_e32 v18, 0x15800, v6",72,72,0,0,""
13,6644,"s_cselect_b32 s5, -1, 0",72,72,0,0,""
13,6648,"s_cmp_lt_i32 s3, 0",72,72,0,0,""
13,6652,"s_getreg_b32 s3, hwreg(HW_REG_IB_STS2, 6, 4)",72,72,0,13,""
13,6656,"s_cselect_b32 s6, -1, 0",72,72,0,0,""
13,6660,"s_bfe_u32 s7, ttmp6, 0x4000c",72,72,0,0,""
13,6668,"s_and_b32 s9, ttmp6, 15",72,72,0,0,""
13,6672,"s_add_co_i32 s7, s7, 1",72,72,0,0,""
13,6676,"s_lshl_b32 s8, s2, 4",72,138,66,0,""
13,6680,"s_mul_i32 s7, ttmp9, s7",72,144,0,0,""
13,6684,"s_and_b32 s5, s6, s5",72,72,0,0,""
13,6688,"s_add_co_i32 s9, s9, s7",72,72,0,0,""
13,6692,"s_cmp_eq_u32 s3, 0",72,72,0,0,""
13,6696,"v_add_nc_u32_e32 v19, 0x16000, v6",72,72,0,0,""
13,6704,"s_cselect_b32 s3, ttmp9, s9",72,72,0,0,""
13,6708,"s_abs_i32 s6, s8",72,72,0,0,""
13,6712,"s_abs_i32 s10, s3",72,72,0,0,""
13,6716,"s_cvt_f32_u32 s7, s6",72,216,0,0,""
13,6720,"s_sub_co_i32 s9, 0, s6",72,72,0,0,""
13,6724,"v_add_nc_u32_e32 v20, 0x16800, v6",72,72,0,0,""
13,6732,"v_add_nc_u32_e32 v21, 0x17000, v6",72,72,0,0,""
13,6740,"v_rcp_iflag_f32_e32 v3, s7",72,144,0,0,""
13,6744,"v_add_nc_u32_e32 v22, 0x17800, v6",72,72,0,0,""
13,6752,"v_add_nc_u32_e32 v23, 0x18000, v6",72,72,0,0,""
13,6760,"v_add_nc_u32_e32 v24, 0x18800, v6",72,72,0,0,""
13,6768,"v_add_nc_u32_e32 v25, 0x19000, v6",72,72,0,0,""
13,6776,"v_add_nc_u32_e32 v26, 0x19800, v6",72,72,0,0,""
13,6784,"v_add_nc_u32_e32 v27, 0x1a000, v6",72,72,0,0,""
13,6792,"v_add_nc_u32_e32 v28, 0x1a800, v6",72,72,0,72,""
13,6800,"v_readfirstlane_b32 s7, v3",72,72,0,0,""
13,6804,"v_add_nc_u32_e32 v29, 0x1b000, v6",72,72,0,0,""
13,6812,"v_add_nc_u32_e32 v30, 0x1b800, v6",72,72,0,0,""
13,6820,"v_add_nc_u32_e32 v31, 0x1c000, v6",72,72,0,0,""
13,6828,"v_add_nc_u32_e32 v32, 0x1c800, v6",72,72,0,0,""
13,6836,"s_mul_f32 s7, s7, 0x4f7ffffe",72,216,0,936,""
13,6844,"v_add_nc_u32_e32 v33, 0x1d000, v6",72,72,0,0,""
13,6852,"v_add_nc_u32_e32 v34, 0x1d800, v6",72,72,0,0,""
13,6860,"v_add_nc_u32_e32 v35, 0x1e000, v6",72,72,0,0,""
13,6868,"s_cvt_u32_f32 s7, s7",72,216,0,0,""
13,6872,"v_add_nc_u32_e32 v36, 0x1e800, v6",72,72,0,0,""
13,6880,"v_add_nc_u32_e32 v37, 0x1f000, v6",72,72,0,0,""
13,6888,"v_add_nc_u32_e32 v38, 0x1f800, v6",72,72,0,0,""
13,6896,"s_mul_i32 s9, s9, s7",72,144,0,0,""
13,6900,"v_add_nc_u32_e32 v39, 0x20000, v6",72,72,0,0,""
13,6908,"s_mul_hi_u32 s9, s7, s9",72,144,0,0,""
13,6912,"v_add_nc_u32_e32 v40, 0x20800, v6",72,72,0,0,""
13,6920,"s_add_co_i32 s7, s7, s9",72,72,0,0,""
13,6924,"s_xor_b32 s9, s3, s8",72,72,0,0,""
13,6928,"s_mul_hi_u32 s7, s10, s7",72,144,0,0,""
13,6932,"s_ashr_i32 s9, s9, 31",72,72,0,0,""
13,6936,"s_mul_i32 s11, s7, s6",72,144,0,0,""
13,6940,"v_add_nc_u32_e32 v41, 0x21000, v6",72,72,0,0,""
13,6948,"s_sub_co_i32 s10, s10, s11",72,72,0,0,""
13,6952,"s_add_co_i32 s11, s7, 1",72,72,0,0,""
13,6956,"s_sub_co_i32 s13, s10, s6",72,144,72,0,""
13,6960,"s_cmp_ge_u32 s10, s6",72,72,0,0,""
13,6964,"v_add_nc_u32_e32 v42, 0x21800, v6",72,144,72,0,""
13,6972,"s_cselect_b32 s7, s11, s7",72,72,0,0,""
13,6976,"s_cselect_b32 s10, s13, s10",72,72,0,0,""
13,6980,"s_add_co_i32 s11, s7, 1",72,72,0,0,""
13,6984,"s_cmp_ge_u32 s10, s6",72,144,72,0,""
13,6988,"v_add_nc_u32_e32 v43, 0x22000, v6",72,72,0,0,""
13,6996,"s_cselect_b32 s6, s11, s7",72,72,0,0,""
13,7000,"v_add_nc_u32_e32 v44, 0x22800, v6",72,72,0,0,""
13,7008,"s_xor_b32 s6, s6, s9",72,72,0,0,""
13,7012,"v_add_nc_u32_e32 v45, 0x23000, v6",72,72,0,0,""
13,7020,"s_sub_co_i32 s7, s6, s9",72,72,0,0,""
13,7024,"v_add_nc_u32_e32 v46, 0x23800, v6",72,72,0,0,""
13,7032,"s_mul_i32 s7, s7, s8",72,144,0,0,""
13,7036,"v_add_nc_u32_e32 v47, 0x24000, v6",72,72,0,0,""
13,7044,"s_cmp_lg_u32 s3, s7",72,72,0,0,""
13,7048,"v_add_nc_u32_e32 v48, 0x24800, v6",72,72,0,0,""
13,7056,"s_cselect_b32 s7, -1, 0",72,72,0,0,""
13,7060,"s_xor_b32 s2, s2, s3",72,72,0,0,""
13,7064,"v_add_nc_u32_e32 v49, 0x25000, v6",72,72,0,0,""
13,7072,"s_cmp_lt_i32 s2, 0",72,72,0,0,""
13,7076,"v_add_nc_u32_e32 v50, 0x25800, v6",72,72,0,0,""
13,7084,"s_cselect_b32 s2, -1, 0",72,72,0,0,""
13,7088,"v_add_nc_u32_e32 v51, 0x26000, v6",72,72,0,0,""
13,7096,"s_and_b32 s2, s2, s7",72,72,0,0,""
13,7100,"s_sub_co_ci_u32 s2, s6, s9",72,72,0,0,""
13,7104,"v_add_nc_u32_e32 v52, 0x26800, v6",72,72,0,0,""
13,7112,"s_mul_i32 s6, s2, s8",72,144,0,0,""
13,7116,"s_lshl_b32 s7, s2, 4",72,72,0,0,""
13,7120,"s_sub_co_i32 s3, s3, s6",72,72,0,0,""
13,7124,"s_cmp_lg_u32 s5, 0",72,72,0,0,""
13,7128,"v_add_nc_u32_e32 v53, 0x27000, v6",72,72,0,0,""
13,7136,"s_sub_co_ci_u32 s2, s4, s7",72,72,0,0,""
13,7140,"s_abs_i32 s9, s3",72,72,0,0,""
13,7144,"s_min_i32 s4, s2, 16",72,144,72,0,""
13,7148,"v_add_nc_u32_e32 v54, 0x27800, v6",72,216,144,0,""
13,7156,"s_abs_i32 s5, s4",72,72,0,0,""
13,7160,"v_add_nc_u32_e32 v55, 0x28000, v6",72,72,0,0,""
13,7168,"s_cvt_f32_u32 s6, s5",72,216,0,0,""
13,7172,"s_sub_co_i32 s8, 0, s5",72,72,0,0,""
13,7176,"v_add_nc_u32_e32 v56, 0x28800, v6",72,72,0,0,""
13,7184,"v_add_nc_u32_e32 v57, 0x29000, v6",72,72,0,0,""
13,7192,"v_rcp_iflag_f32_e32 v3, s6",72,144,0,0,""
13,7196,"v_add_nc_u32_e32 v58, 0x29800, v6",72,72,0,0,""
13,7204,"v_add_nc_u32_e32 v59, 0x2a000, v6",72,72,0,0,""
13,7212,"v_add_nc_u32_e32 v60, 0x2a800, v6",72,72,0,0,""
13,7220,"v_add_nc_u32_e32 v61, 0x2b000, v6",72,72,0,0,""
13,7228,"v_add_nc_u32_e32 v62, 0x2b800, v6",72,72,0,0,""
13,7236,"v_add_nc_u32_e32 v63, 0x2c000, v6",72,72,0,0,""
13,7244,"v_add_nc_u32_e32 v64, 0x2c800, v6",72,72,0,72,""
13,7252,"v_readfirstlane_b32 s6, v3",72,72,0,0,""
13,7256,"v_add_nc_u32_e32 v65, 0x2d000, v6",72,72,0,0,""
13,7264,"v_add_nc_u32_e32 v66, 0x2d800, v6",72,72,0,0,""
13,7272,"v_add_nc_u32_e32 v67, 0x2e000, v6",72,72,0,0,""
13,7280,"v_add_nc_u32_e32 v68, 0x2e800, v6",72,72,0,0,""
13,7288,"s_mul_f32 s6, s6, 0x4f7ffffe",72,216,0,936,""
13,7296,"v_add_nc_u32_e32 v69, 0x2f000, v6",72,72,0,0,""
13,7304,"v_add_nc_u32_e32 v70, 0x2f800, v6",72,72,0,0,""
13,7312,"v_add_nc_u32_e32 v71, 0x30000, v6",72,72,0,0,""
13,7320,"s_cvt_u32_f32 s6, s6",72,216,0,0,""
13,7324,"v_add_nc_u32_e32 v72, 0x30800, v6",72,72,0,0,""
13,7332,"v_add_nc_u32_e32 v73, 0x31000, v6",72,72,0,0,""
13,7340,"v_add_nc_u32_e32 v74, 0x31800, v6",72,72,0,0,""
13,7348,"s_mul_i32 s8, s8, s6",72,144,0,0,""
13,7352,"v_add_nc_u32_e32 v75, 0x32000, v6",72,72,0,0,""
13,7360,"s_mul_hi_u32 s8, s6, s8",72,144,0,0,""
13,7364,"v_add_nc_u32_e32 v76, 0x32800, v6",72,72,0,0,""
13,7372,"s_add_co_i32 s6, s6, s8",72,72,0,0,""
13,7376,"s_xor_b32 s8, s3, s4",72,72,0,0,""
13,7380,"s_mul_hi_u32 s6, s9, s6",72,144,0,0,""
13,7384,"s_ashr_i32 s8, s8, 31",72,72,0,0,""
13,7388,"s_mul_i32 s10, s6, s5",72,144,0,0,""
13,7392,"v_add_nc_u32_e32 v77, 0x33000, v6",72,72,0,0,""
13,7400,"s_sub_co_i32 s9, s9, s10",72,72,0,0,""
13,7404,"s_add_co_i32 s10, s6, 1",72,72,0,0,""
13,7408,"s_sub_co_i32 s11, s9, s5",72,144,72,0,""
13,7412,"s_cmp_ge_u32 s9, s5",72,72,0,0,""
13,7416,"v_add_nc_u32_e32 v8, 0x10800, v6",72,144,72,0,""
13,7424,"s_cselect_b32 s6, s10, s6",72,72,0,0,""
13,7428,"s_cselect_b32 s9, s11, s9",72,72,0,0,""
13,7432,"s_add_co_i32 s10, s6, 1",72,72,0,0,""
13,7436,"s_cmp_ge_u32 s9, s5",72,144,72,0,""
13,7440,"v_add_nc_u32_e32 v10, 0x11800, v6",72,72,0,0,""
13,7448,"s_cselect_b32 s5, s10, s6",72,72,0,0,""
13,7452,"v_add_nc_u32_e32 v12, 0x12800, v6",72,72,0,0,""
13,7460,"s_xor_b32 s5, s5, s8",72,72,0,0,""
13,7464,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7468,"s_sub_co_i32 s6, s5, s8",72,72,0,72,""
13,7472,"s_mul_i32 s6, s4, s6",72,144,0,72,""
13,7476,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_2) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7480,"s_cmp_lg_u32 s3, s6",72,72,0,0,""
13,7484,"s_cselect_b32 s6, -1, 0",72,72,0,0,""
13,7488,"s_xor_b32 s2, s3, s2",72,72,0,0,""
13,7492,"s_cmp_lt_i32 s2, 0",72,72,0,72,""
13,7496,"s_cselect_b32 s2, -1, 0",72,72,0,0,""
13,7500,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_3) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7504,"s_and_b32 s2, s2, s6",72,72,0,72,""
13,7508,"s_sub_co_ci_u32 s2, s5, s8",72,72,0,0,""
13,7512,"s_add_co_i32 s3, s3, s7",72,72,0,0,""
13,7516,"s_mul_i32 s4, s2, s4",72,144,0,72,""
13,7520,"s_sub_co_i32 s48, s3, s4",72,72,0,0,""
13,7524,"s_movk_i32 s3, 0x60",72,72,0,0,""
13,7528,"s_lshl_b32 s66, s48, 6",72,72,0,72,""
13,7532,"s_wait_loadcnt 0x0",72,2190,2118,0,""
13,7536,"v_readfirstlane_b32 s5, v2",72,72,0,339,""
13,7540,"s_cmp_gt_i32 s5, s66",72,72,0,1224,""
13,7544,"s_movk_i32 s5, 0xc0",72,72,0,0,""
13,7548,"s_cselect_b32 s3, s3, 0x120",72,72,0,0,""
13,7556,"s_cselect_b32 s6, 0, 0xc1",72,72,0,0,""
13,7564,"v_mov_b32_e32 v2, s3",72,72,0,0,""
13,7568,"s_cselect_b32 s5, s5, 0x180",72,72,0,432,""
13,7576,"s_or_b32 s7, s3, 1",72,72,0,0,""
13,7580,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,7584,"global_load_b32 v2, v2, s[52:53] scale_offset",72,72,0,576,""
13,7596,"s_wait_loadcnt 0x0",72,15260,15188,0,""
13,7600,"v_readfirstlane_b32 s4, v2",72,72,0,0,""
13,7604,"s_cmp_gt_i32 s4, s66",72,72,0,1224,""
13,7608,"s_cselect_b32 s4, s6, s7",72,72,0,0,""
13,7612,"s_cselect_b32 s3, s3, s5",72,72,0,0,""
13,7616,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7620,"s_add_co_i32 s5, s4, s3",72,72,0,72,""
13,7624,"s_lshr_b32 s5, s5, 1",72,72,0,72,""
13,7628,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,7632,"v_mov_b32_e32 v2, s5",72,72,0,0,""
13,7636,"s_or_b32 s7, s5, 1",72,72,0,576,""
13,7640,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,7644,"global_load_b32 v2, v2, s[52:53] scale_offset",72,72,0,576,""
13,7656,"s_wait_loadcnt 0x0",72,15356,15284,0,""
13,7660,"v_readfirstlane_b32 s6, v2",72,72,0,0,""
13,7664,"s_cmp_gt_i32 s6, s66",72,72,0,1224,""
13,7668,"s_cselect_b32 s4, s4, s7",72,72,0,0,""
13,7672,"s_cselect_b32 s3, s5, s3",72,72,0,0,""
13,7676,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7680,"s_add_co_i32 s5, s4, s3",72,72,0,72,""
13,7684,"s_lshr_b32 s8, s5, 1",72,72,0,72,""
13,7688,"s_mov_b32 s5, 0",72,72,0,0,""
13,7692,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,7696,"v_mov_b32_e32 v2, s8",72,72,0,0,""
13,7700,"s_add_co_i32 s9, s8, 1",72,72,0,504,""
13,7704,"s_mov_b32 s7, s5",72,72,0,0,""
13,7708,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,7712,"global_load_b32 v2, v2, s[52:53] scale_offset",72,72,0,576,""
13,7724,"s_wait_loadcnt 0x0",72,10704,10632,0,""
13,7728,"v_readfirstlane_b32 s6, v2",72,72,0,0,""
13,7732,"s_cmp_gt_i32 s6, s66",72,72,0,1224,""
13,7736,"s_cselect_b32 s6, s4, s9",72,72,0,0,""
13,7740,"s_cselect_b32 s4, s8, s3",72,72,0,0,""
13,7744,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7748,"s_add_nc_u64 s[8:9], s[6:7], s[4:5]",72,72,0,72,""
13,7752,"s_lshr_b64 s[8:9], s[8:9], 1",72,72,0,72,""
13,7756,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,7760,"s_lshl_b64 s[10:11], s[8:9], 2",72,72,0,72,""
13,7764,"s_add_co_i32 s7, s8, 1",72,72,0,0,""
13,7768,"s_add_nc_u64 s[10:11], s[52:53], s[10:11]",72,72,0,0,""
13,7772,"global_load_b32 v1, v1, s[10:11]",72,72,0,648,""
13,7784,"s_wait_loadcnt 0x0",72,5338,5266,0,""
13,7788,"v_readfirstlane_b32 s3, v1",72,72,0,0,""
13,7792,"s_cmp_gt_i32 s3, s66",72,72,0,1224,""
13,7796,"s_cselect_b32 s3, s6, s7",72,72,0,0,""
13,7800,"s_cselect_b32 s4, s8, s4",72,72,0,0,""
13,7804,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7808,"s_add_co_i32 s6, s3, s4",72,72,0,72,""
13,7812,"s_lshr_b32 s6, s6, 1",72,72,0,72,""
13,7816,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,7820,"v_mov_b32_e32 v1, s6",72,72,0,0,""
13,7824,"s_add_co_i32 s8, s6, 1",72,72,0,648,""
13,7828,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,7832,"global_load_b32 v1, v1, s[52:53] scale_offset",72,72,0,576,""
13,7844,"s_wait_loadcnt 0x0",72,5328,5256,0,""
13,7848,"v_readfirstlane_b32 s7, v1",72,72,0,0,""
13,7852,"s_cmp_gt_i32 s7, s66",72,72,0,1224,""
13,7856,"s_cselect_b32 s3, s3, s8",72,72,0,0,""
13,7860,"s_cselect_b32 s4, s6, s4",72,72,0,0,""
13,7864,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7868,"s_add_co_i32 s6, s3, s4",72,72,0,72,""
13,7872,"s_lshr_b32 s6, s6, 1",72,72,0,72,""
13,7876,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,7880,"v_mov_b32_e32 v1, s6",72,72,0,0,""
13,7884,"s_add_co_i32 s8, s6, 1",72,72,0,576,""
13,7888,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,7892,"global_load_b32 v1, v1, s[52:53] scale_offset",72,72,0,576,""
13,7904,"s_wait_loadcnt 0x0",72,5328,5256,0,""
13,7908,"v_readfirstlane_b32 s7, v1",72,72,0,0,""
13,7912,"s_cmp_gt_i32 s7, s66",72,72,0,1224,""
13,7916,"s_cselect_b32 s3, s3, s8",72,72,0,0,""
13,7920,"s_cselect_b32 s4, s6, s4",72,72,0,0,""
13,7924,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7928,"s_add_co_i32 s6, s3, s4",72,72,0,72,""
13,7932,"s_lshr_b32 s6, s6, 1",72,72,0,72,""
13,7936,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,7940,"v_mov_b32_e32 v1, s6",72,72,0,0,""
13,7944,"s_add_co_i32 s8, s6, 1",72,72,0,576,""
13,7948,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,7952,"global_load_b32 v1, v1, s[52:53] scale_offset",72,72,0,576,""
13,7964,"s_wait_loadcnt 0x0",72,5328,5256,0,""
13,7968,"v_readfirstlane_b32 s7, v1",72,72,0,0,""
13,7972,"s_cmp_gt_i32 s7, s66",72,72,0,1224,""
13,7976,"s_cselect_b32 s3, s3, s8",72,72,0,0,""
13,7980,"s_cselect_b32 s4, s6, s4",72,72,0,0,""
13,7984,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7988,"s_add_co_i32 s6, s3, s4",72,72,0,72,""
13,7992,"s_lshr_b32 s6, s6, 1",72,72,0,72,""
13,7996,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,8000,"s_min_u32 s7, s6, 0x17f",72,72,0,72,""
13,8008,"s_add_co_i32 s8, s6, 1",72,72,0,0,""
13,8012,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,8016,"v_mov_b32_e32 v1, s7",72,72,0,0,""
13,8020,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,8024,"global_load_b32 v1, v1, s[52:53] scale_offset",72,72,0,1152,""
13,8036,"s_wait_loadcnt 0x0",72,5328,5256,0,""
13,8040,"v_readfirstlane_b32 s7, v1",72,72,0,0,""
13,8044,"s_cmp_gt_i32 s7, s66",72,72,0,1224,""
13,8048,"s_mov_b32 s7, s5",72,72,0,0,""
13,8052,"s_cselect_b32 s3, s3, s8",72,72,0,0,""
13,8056,"s_cselect_b32 s4, s6, s4",72,72,0,0,""
13,8060,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,8064,"s_add_co_i32 s4, s3, s4",72,72,0,72,""
13,8068,"s_lshr_b32 s4, s4, 1",72,72,0,72,""
13,8072,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,8076,"s_min_u32 s6, s4, 0x17f",72,72,0,72,""
13,8084,"s_add_co_i32 s4, s4, 1",72,72,0,0,""
13,8088,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,8092,"v_mov_b32_e32 v1, s6",72,72,0,0,""
13,8096,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,8100,"global_load_b32 v1, v1, s[52:53] scale_offset",72,72,0,1080,""
13,8112,"s_wait_loadcnt 0x0",72,5328,5256,0,""
13,8116,"v_readfirstlane_b32 s6, v1",72,72,0,0,""
13,8120,"s_cmp_gt_i32 s6, s66",72,72,0,1224,""
13,8124,"s_mov_b32 s6, s5",72,72,0,0,""
13,8128,"s_cselect_b32 s34, s3, s4",72,72,0,0,""
13,8132,"s_mov_b32 s4, s5",72,72,0,0,""
13,8136,"s_cmp_lt_u32 s34, 0x180",72,72,0,0,""
13,8144,"v_mov_b64_e32 v[2:3], s[4:5]",72,144,0,0,""
13,8148,"s_cselect_b32 s3, s34, 0x17f",72,72,0,360,""
13,8156,"v_mov_b64_e32 v[4:5], s[6:7]",72,144,0,0,""
13,8160,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
13,8164,"v_mov_b32_e32 v1, s3",72,72,0,0,""
13,8168,"s_cmp_gt_u32 s34, 0x17f",72,72,0,360,""
13,8176,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,8180,"global_load_b32 v1, v1, s[52:53] scale_offset",72,72,0,648,""
13,8192,"ds_store_b128 v6, v[2:5]",72,216,0,0,""
13,8200,"ds_store_b128 v6, v[2:5] offset:2048",72,216,0,0,""
13,8208,"ds_store_b128 v6, v[2:5] offset:4096",72,216,0,0,""
13,8216,"ds_store_b128 v6, v[2:5] offset:6144",72,216,0,0,""
13,8224,"ds_store_b128 v6, v[2:5] offset:8192",72,216,0,0,""
13,8232,"ds_store_b128 v6, v[2:5] offset:10240",72,216,0,0,""
13,8240,"ds_store_b128 v6, v[2:5] offset:12288",72,216,0,0,""
13,8248,"ds_store_b128 v6, v[2:5] offset:14336",72,216,0,0,""
13,8256,"ds_store_b128 v6, v[2:5] offset:16384",72,216,0,0,""
13,8264,"ds_store_b128 v6, v[2:5] offset:18432",72,356,140,0,""
13,8272,"ds_store_b128 v6, v[2:5] offset:20480",72,538,322,0,""
13,8280,"ds_store_b128 v6, v[2:5] offset:22528",72,639,423,0,""
13,8288,"ds_store_b128 v6, v[2:5] offset:24576",72,513,297,0,""
13,8296,"ds_store_b128 v6, v[2:5] offset:26624",72,639,423,0,""
13,8304,"ds_store_b128 v6, v[2:5] offset:28672",72,513,297,0,""
13,8312,"ds_store_b128 v6, v[2:5] offset:30720",72,639,423,0,""
13,8320,"ds_store_b128 v6, v[2:5] offset:32768",72,513,297,0,""
13,8328,"ds_store_b128 v6, v[2:5] offset:34816",72,639,423,0,""
13,8336,"ds_store_b128 v6, v[2:5] offset:36864",72,513,297,0,""
13,8344,"ds_store_b128 v6, v[2:5] offset:38912",72,639,423,0,""
13,8352,"ds_store_b128 v6, v[2:5] offset:40960",72,513,297,0,""
13,8360,"ds_store_b128 v6, v[2:5] offset:43008",72,639,423,0,""
13,8368,"ds_store_b128 v6, v[2:5] offset:45056",72,513,297,0,""
13,8376,"ds_store_b128 v6, v[2:5] offset:47104",72,639,423,0,""
13,8384,"ds_store_b128 v6, v[2:5] offset:49152",72,513,297,0,""
13,8392,"ds_store_b128 v6, v[2:5] offset:51200",72,639,423,0,""
13,8400,"ds_store_b128 v6, v[2:5] offset:53248",72,513,297,0,""
13,8408,"ds_store_b128 v6, v[2:5] offset:55296",72,639,423,0,""
13,8416,"ds_store_b128 v6, v[2:5] offset:57344",72,513,297,0,""
13,8424,"ds_store_b128 v6, v[2:5] offset:59392",72,639,423,0,""
13,8432,"ds_store_b128 v6, v[2:5] offset:61440",72,513,297,0,""
